year,cause,cause_label,sex,total,age_0,age_1,age_2,age_3,age_4,age_5,age_10,age_15,age_20,age_25,age_30,age_35,age_40,age_45,age_50,age_55,age_60,age_65,age_70,age_75,age_80,age_85
2008,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Male:,393,2,1,0,0,0,0,0,0,0,1,1,3,6,11,19,24,28,33,31,59,68,106
2008,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Female:,467,0,0,0,0,0,1,0,0,0,2,1,2,1,4,11,15,20,27,39,47,86,211
2008,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Total:,83,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,3,4,8,10,15,37
2008,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Male:,33,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2,1,3,7,13
2008,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Female:,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,7,8,24
2008,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Total:,236,1,0,1,0,0,0,0,0,1,0,1,1,1,6,5,8,13,16,25,32,49,76
2008,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Male:,80,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,10,9,16,16,17
2008,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Female:,156,0,0,1,0,0,0,0,0,1,0,1,0,0,4,4,6,9,6,16,16,33,59
2008,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Total:,522,0,0,0,0,0,0,0,1,2,1,2,1,7,2,6,8,9,24,33,53,111,262
2008,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Male:,223,0,0,0,0,0,0,0,1,1,1,1,0,3,0,4,4,2,12,15,31,52,96
2008,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Female:,299,0,0,0,0,0,0,0,0,1,0,1,1,4,2,2,4,7,12,18,22,59,166
2008,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Total:,7,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0
2008,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Female:,7,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0
2008,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Total:,141,139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2008,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Male:,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Female:,49,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2008,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Total:,182,74,6,1,0,1,3,3,7,4,4,4,6,8,8,8,10,13,8,5,4,2,3
2008,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Male:,105,41,2,1,0,1,1,3,5,0,2,2,4,7,3,5,4,11,5,3,3,1,1
2008,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Female:,77,33,4,0,0,0,2,0,2,4,2,2,2,1,5,3,6,2,3,2,1,1,2
2008,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Total:,121,39,1,0,0,0,0,1,1,1,0,0,2,1,3,5,1,1,3,1,3,4,54
2008,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Male:,57,23,0,0,0,0,0,1,1,1,0,0,1,0,3,4,1,1,2,0,2,3,14
2008,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Female:,64,16,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,40
2008,U50-Y98  20    External causes of morbidity and mortality,External causes,Total:,1917,36,21,7,4,3,12,25,152,169,114,100,127,117,123,102,107,74,61,69,85,117,292
2008,U50-Y98  20    External causes of morbidity and mortality,External causes,Male:,1228,19,14,4,3,1,9,17,97,132,87,79,90,84,92,77,75,57,45,39,48,55,104
2008,U50-Y98  20    External causes of morbidity and mortality,External causes,Female:,689,17,7,3,1,2,3,8,55,37,27,21,37,33,31,25,32,17,16,30,37,62,188
2007,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Total:,215,8,2,0,1,0,1,1,0,1,1,3,3,8,8,5,9,9,7,21,18,29,80
2007,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Male:,102,5,2,0,1,0,1,0,0,1,1,0,2,3,4,3,8,5,2,13,8,11,32
2007,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Female:,113,3,0,0,0,0,0,1,0,0,0,3,1,5,4,2,1,4,5,8,10,18,48
2007,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Total:,8581,5,1,4,1,3,6,12,20,17,24,54,84,153,256,382,561,813,1030,1099,1364,1269,1423
2007,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Male:,4563,3,0,1,1,1,4,8,7,12,15,22,30,57,122,177,279,452,561,621,790,731,669
2007,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Female:,4018,2,1,3,0,2,2,4,13,5,9,32,54,96,134,205,282,361,469,478,574,538,754
2007,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Total:,64,1,1,0,0,1,1,1,0,0,0,0,2,3,1,0,1,2,2,3,9,13,23
2007,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Male:,26,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,4,8,6
2007,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Female:,38,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,1,2,0,1,5,5,17
2007,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Total:,1119,4,3,0,0,0,0,2,4,5,4,9,10,19,30,54,74,70,113,146,169,158,245
2007,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Male:,581,3,0,0,0,0,0,1,3,3,0,2,8,11,21,39,43,46,60,87,98,74,82
2007,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Female:,538,1,3,0,0,0,0,1,1,2,4,7,2,8,9,15,31,24,53,59,71,84,163
2007,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Total:,821,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,7,10,9,31,76,155,523
2007,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Male:,263,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,8,5,19,38,65,118
2007,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Female:,558,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,4,12,38,90,405
2007,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Total:,1107,6,2,0,2,0,7,6,9,11,3,6,10,13,18,26,43,48,59,81,164,207,386
2007,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Male:,518,1,1,0,1,0,4,2,6,8,1,4,5,8,10,17,18,21,35,52,92,104,128
2007,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Female:,589,5,1,0,1,0,3,4,3,3,2,2,5,5,8,9,25,27,24,29,72,103,258
2007,H00-H59  7     Diseases of the eye and adnexa                                                                                                                                                           ,Other,Total:,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2007,H00-H59  7     Diseases of the eye and adnexa                                                                                                                                                           ,Other,Male:,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,H00-H59  7     Diseases of the eye and adnexa                                                                                                                                                           ,Other,Female:,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,H60-H95  8     Diseases of the ear and mastoid process                                                                                                                                                  ,Other,Total:,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2007,H60-H95  8     Diseases of the ear and mastoid process                                                                                                                                                  ,Other,Male:,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2007,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Total:,10480,2,1,3,0,0,1,2,7,3,12,22,53,108,154,239,337,399,582,866,1303,1962,4424
2007,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Male:,5017,2,1,1,0,0,0,1,2,3,10,15,37,70,119,173,248,284,383,554,761,975,1378
2007,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Female:,5463,0,0,2,0,0,1,1,5,0,2,7,16,38,35,66,89,115,199,312,542,987,3046
2007,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Total:,2342,16,3,4,0,0,3,1,1,1,2,2,6,18,13,33,55,84,144,228,367,501,860
2007,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Male:,1149,8,1,2,0,0,3,0,1,0,1,1,2,9,6,17,28,43,70,121,205,270,361
2007,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Female:,1193,8,2,2,0,0,0,1,0,1,1,1,4,9,7,16,27,41,74,107,162,231,499
2007,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Total:,803,0,1,1,0,0,0,1,0,2,1,0,4,11,25,24,32,40,54,66,97,169,275
2007,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Male:,359,0,0,0,0,0,0,0,0,2,1,0,2,5,19,17,23,29,26,40,44,79,72
2007,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Female:,444,0,1,1,0,0,0,1,0,0,0,0,2,6,6,7,9,11,28,26,53,90,203
2007,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Total:,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,4,10,8,36
2007,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Male:,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,6,3,6
2007,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Female:,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,4,5,30
2007,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Total:,237,1,0,1,0,0,1,0,0,2,3,0,1,4,9,6,5,9,12,22,36,35,90
2007,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Male:,82,1,0,0,0,0,1,0,0,1,0,0,0,2,7,3,0,4,9,8,16,11,19
2007,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Female:,155,0,0,1,0,0,0,0,0,1,3,0,1,2,2,3,5,5,3,14,20,24,71
2007,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Total:,505,0,0,0,0,0,0,0,0,0,2,2,1,3,4,5,3,8,23,20,52,118,264
2007,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Male:,244,0,0,0,0,0,0,0,0,0,1,0,1,2,1,4,1,1,13,15,28,60,117
2007,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Female:,261,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,2,7,10,5,24,58,147
2007,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Total:,13,0,0,0,0,0,0,0,0,3,1,5,3,1,0,0,0,0,0,0,0,0,0
2007,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Female:,13,0,0,0,0,0,0,0,0,3,1,5,3,1,0,0,0,0,0,0,0,0,0
2007,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Total:,124,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Male:,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Female:,57,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Total:,187,71,3,4,3,1,3,6,6,9,4,3,8,6,12,6,6,6,7,5,7,5,6
2007,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Male:,96,40,1,3,1,0,1,2,4,5,4,2,5,4,6,4,3,1,3,1,2,2,2
2007,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Female:,91,31,2,1,2,1,2,4,2,4,0,1,3,2,6,2,3,5,4,4,5,3,4
2007,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Total:,95,40,3,0,0,0,0,0,1,2,3,3,0,4,2,4,1,3,0,2,3,5,19
2007,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Male:,52,25,3,0,0,0,0,0,0,0,1,2,0,1,2,3,1,1,0,2,3,3,5
2007,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Female:,43,15,0,0,0,0,0,0,1,2,2,1,0,3,0,1,0,2,0,0,0,2,14
2007,U50-Y98  20    External causes of morbidity and mortality,External causes,Total:,1833,35,14,7,7,5,14,23,137,156,101,118,152,117,120,98,93,52,48,66,80,107,283
2007,U50-Y98  20    External causes of morbidity and mortality,External causes,Male:,1187,19,10,5,4,3,8,13,98,120,82,96,112,84,93,68,55,37,36,41,53,52,98
2007,U50-Y98  20    External causes of morbidity and mortality,External causes,Female:,646,16,4,2,3,2,6,10,39,36,19,22,40,33,27,30,38,15,12,25,27,55,185
2006,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Total:,166,6,1,1,0,1,1,0,1,2,3,5,2,9,7,12,10,10,6,15,21,12,41
2006,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Male:,97,4,1,1,0,1,1,0,1,0,2,3,1,8,4,9,5,7,3,8,12,8,18
2006,A00-B99  1     Certain infectious and parasitic diseases                                                                                                                                                ,Other,Female:,69,2,0,0,0,0,0,0,0,2,1,2,1,1,3,3,5,3,3,7,9,4,23
2006,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Total:,8171,2,2,2,3,1,6,9,18,20,23,42,68,146,269,357,595,738,974,1158,1271,1169,1298
2006,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Male:,4172,2,0,2,1,0,4,6,11,14,14,21,30,48,106,142,300,413,529,661,710,603,555
2006,C00-D48  2     Neoplasms                                                                                                                                                                                ,Cancer,Female:,3999,0,2,0,2,1,2,3,7,6,9,21,38,98,163,215,295,325,445,497,561,566,743
2006,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Total:,58,0,0,1,0,0,0,0,1,0,0,1,0,2,1,3,2,1,9,5,3,10,19
2006,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Male:,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,3,1,5,3
2006,D50-D89  3     Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism                                                                                      ,Other,Female:,37,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,6,2,2,5,16
2006,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Total:,1176,3,0,0,0,1,1,2,2,7,2,14,13,25,43,52,65,104,126,122,173,185,236
2006,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Male:,609,1,0,0,0,1,0,1,1,2,1,8,4,13,31,34,38,68,74,56,102,90,84
2006,"E00-E89  4     Endocrine, nutritional and metabolic diseases                                                                                                                                            ",Endocrine,Female:,567,2,0,0,0,0,1,1,1,5,1,6,9,12,12,18,27,36,52,66,71,95,152
2006,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Total:,832,0,0,0,0,0,0,0,0,1,1,3,4,4,6,12,7,4,5,29,74,169,513
2006,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Male:,308,0,0,0,0,0,0,0,0,1,1,2,3,4,5,8,5,3,1,15,46,71,143
2006,F00-F99  5     Mental and behavioural disorders                                                                                                                                                         ,Mental,Female:,524,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,1,4,14,28,98,370
2006,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Total:,1071,10,1,0,3,3,4,3,9,10,9,3,12,9,17,23,30,41,57,92,157,197,381
2006,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Male:,484,8,1,0,1,2,2,1,4,8,8,2,7,8,11,16,15,27,31,42,84,95,111
2006,G00-G99  6     Diseases of the nervous system                                                                                                                                                           ,Nervous,Female:,587,2,0,0,2,1,2,2,5,2,1,1,5,1,6,7,15,14,26,50,73,102,270
2006,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Total:,10840,4,1,1,1,1,0,1,6,6,15,17,49,82,153,214,328,414,580,852,1489,2058,4568
2006,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Male:,5159,1,1,1,1,0,0,0,3,2,11,13,27,56,108,156,241,285,407,543,841,988,1474
2006,I00-I99  9     Diseases of the circulatory system                                                                                                                                                       ,Circulatory,Female:,5681,3,0,0,0,1,0,1,3,4,4,4,22,26,45,58,87,129,173,309,648,1070,3094
2006,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Total:,2385,15,4,0,0,0,1,3,1,2,1,8,10,11,20,29,56,103,147,243,391,460,880
2006,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Male:,1158,10,1,0,0,0,1,3,1,2,1,3,3,6,11,9,23,53,79,129,212,266,345
2006,J00-J99  10    Diseases of the respiratory system                                                                                                                                                       ,Respiratory,Female:,1227,5,3,0,0,0,0,0,0,0,0,5,7,5,9,20,33,50,68,114,179,194,535
2006,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Total:,818,1,0,0,0,0,0,0,0,0,2,1,6,18,27,28,41,36,40,82,104,149,283
2006,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Male:,384,0,0,0,0,0,0,0,0,0,2,0,4,9,16,16,27,24,27,44,55,69,91
2006,K00-K93  11    Diseases of the digestive system                                                                                                                                                         ,Digestive,Female:,434,1,0,0,0,0,0,0,0,0,0,1,2,9,11,12,14,12,13,38,49,80,192
2006,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Total:,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,14,5,30
2006,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Male:,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,2,8
2006,L00-L99  12    Diseases of the skin and subcutaneous tissue                                                                                                                                             ,Other,Female:,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9,3,22
2006,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Total:,257,0,0,0,0,0,0,0,1,3,1,3,2,1,2,9,7,13,24,24,33,35,99
2006,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Male:,76,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,9,8,8,10,10,23
2006,M00-M99  13    Diseases of the musculoskeletal system and connective tissue                                                                                                                             ,Other,Female:,181,0,0,0,0,0,0,0,0,2,1,2,2,1,2,5,6,4,16,16,23,25,76
2006,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Total:,407,1,0,0,0,0,0,0,0,0,3,2,3,1,5,9,3,11,13,19,32,75,230
2006,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Male:,177,0,0,0,0,0,0,0,0,0,2,1,3,0,3,8,1,3,6,8,16,34,92
2006,N00-N99  14    Diseases of the genitourinary system                                                                                                                                                     ,Other,Female:,230,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,8,7,11,16,41,138
2006,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Total:,9,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,1,0,0,0,0,0
2006,"O00-O99  15    Pregnancy, childbirth and the puerperium                                                                                                                                                 ",Other,Female:,9,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,0,1,0,0,0,0,0
2006,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Total:,123,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Male:,69,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,P00-P96  16    Certain conditions originating in the perinatal period                                                                                                                                   ,Perinatal,Female:,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Total:,191,73,4,3,3,1,3,4,10,3,6,5,6,7,4,11,10,8,11,2,2,9,6
2006,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Male:,109,42,2,0,2,1,3,1,4,2,3,4,5,6,1,7,4,4,7,1,0,6,4
2006,"Q00-Q99  17    Congenital malformations, deformations and chromosomal abnormalities                                                                                                                     ",Congenital,Female:,82,31,2,3,1,0,0,3,6,1,3,1,1,1,3,4,6,4,4,1,2,3,2
2006,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Total:,92,45,1,1,0,0,0,0,1,1,0,1,0,2,5,1,2,2,1,0,2,0,27
2006,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Male:,47,27,0,0,0,0,0,0,0,1,0,1,0,1,5,1,0,1,1,0,1,0,8
2006,"R00-R99  18    Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified                                                                                                  ",Other,Female:,45,18,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,19
2006,U50-Y98  20    External causes of morbidity and mortality,External causes,Total:,1735,26,6,2,7,3,19,24,149,126,104,105,119,122,108,100,107,57,54,64,75,110,248
2006,U50-Y98  20    External causes of morbidity and mortality,External causes,Male:,1132,13,5,1,3,3,13,16,111,100,78,83,91,92,79,73,77,35,38,40,38,57,86
2006,U50-Y98  20    External causes of morbidity and mortality,External causes,Female:,603,13,1,1,4,0,6,8,38,26,26,22,28,30,29,27,30,22,16,24,37,53,162
2010,U50-Y98  20    External causes of morbidity and mortality,External causes,Total:,1944,37,9,8,3,3,3,24,136,150,100,93,117,105,133,116,100,84,65,78,86,133,361
2010,U50-Y98  20    External causes of morbidity and mortality,External causes,Male:,1216,22,5,5,2,3,3,12,95,116,71,65,94,79,96,81,75,57,39,42,52,66,136
2010,U50-Y98  20    External causes of morbidity and mortality,External causes,Female:,728,15,4,3,1,0,0,12,41,34,29,28,23,26,37,35,25,27,26,36,34,67,225
